2025-08-15 10:25:11 | INFO | vqe_output | **************************************************

2025-08-15 10:25:11 | INFO | vqe_output | Running VQE for BeH2 with 1000 shots.
2025-08-15 10:25:11 | INFO | vqe_output | Taking 1 samples.
2025-08-15 10:25:11 | INFO | vqe_output | Using Quantinuum H1-1.
2025-08-15 10:25:11 | INFO | vqe_output | Using circuit from /home/qlila/ResearchCode/GivensVQE/ansatz_circuits/ordered_circuits/BeH2/6_givens.qpy.
2025-08-15 10:25:11 | INFO | vqe_output | Loading initial parameters from /home/qlila/ResearchCode/GivensVQE/ansatz_circuits/ordered_circuits/BeH2/6_givens_optimal_params.npy.
2025-08-15 10:25:11 | INFO | vqe_output | No transpilation will be performed.
2025-08-15 10:25:11 | INFO | vqe_output | Output will be saved to /home/qlila/ResearchCode/GivensVQE/results/first_hardware_test/H1-1_results/BeH2/6_givens
2025-08-15 10:25:11 | INFO | vqe_output | Sample 1/1
2025-08-15 10:25:11 | INFO | vqe_output | Only evaluating energy for the initial parameters.
2025-08-15 10:25:12 | INFO | vqe_output | Nuclear repulsion energy: 3.74833857735
2025-08-15 10:25:12 | INFO | vqe_output | Measurement setup loaded from givens_vqe.data.measurement_setups/BeH2.json
2025-08-15 10:25:12 | INFO | vqe_output | saved measurement expectation to /home/qlila/ResearchCode/GivensVQE/results/first_hardware_test/H1-1_results/BeH2/6_givens/measurement_expectation.json
2025-08-15 10:25:12 | INFO | vqe_output | saved operator to /home/qlila/ResearchCode/GivensVQE/results/first_hardware_test/H1-1_results/BeH2/6_givens/operator.json
2025-08-15 10:25:17 | INFO | vqe_output | Compiler optimisation level: 2
2025-08-15 10:25:44 | INFO | vqe_output | submitted energy expectation job to backend.
2025-08-15 10:25:44 | INFO | vqe_output | saved job reference to /home/qlila/ResearchCode/GivensVQE/results/first_hardware_test/H1-1_results/BeH2/6_givens/energy_expectation_job
